"gutenberg_id" "text"
"8169" 1998 "the world! As a humanly good thing did it come unto me, this dream and"
"8170" 1998 "heart-comforter!"
"8171" 1998 ""
"8172" 1998 "And that I may do the like by day, and imitate and copy its best, now"
"8173" 1998 "will I put the three worst things on the scales, and weigh them humanly"
"8174" 1998 "well.--"
"8175" 1998 ""
"8176" 1998 "He who taught to bless taught also to curse: what are the three best"
"8177" 1998 "cursed things in the world? These will I put on the scales."
"8178" 1998 ""
"8179" 1998 "VOLUPTUOUSNESS, PASSION FOR POWER, and SELFISHNESS: these three things"
"8180" 1998 "have hitherto been best cursed, and have been in worst and falsest"
"8181" 1998 "repute--these three things will I weigh humanly well."
"8182" 1998 ""
"8183" 1998 "Well! Here is my promontory, and there is the sea--IT rolleth hither"
"8184" 1998 "unto me, shaggily and fawningly, the old, faithful, hundred-headed"
"8185" 1998 "dog-monster that I love!--"
"8186" 1998 ""
"8187" 1998 "Well! Here will I hold the scales over the weltering sea: and also a"
"8188" 1998 "witness do I choose to look on--thee, the anchorite-tree, thee, the"
"8189" 1998 "strong-odoured, broad-arched tree that I love!--"
"8190" 1998 ""
"8191" 1998 "On what bridge goeth the now to the hereafter? By what constraint doth"
"8192" 1998 "the high stoop to the low? And what enjoineth even the highest still--to"
"8193" 1998 "grow upwards?--"
"8194" 1998 ""
"8195" 1998 "Now stand the scales poised and at rest: three heavy questions have I"
"8196" 1998 "thrown in; three heavy answers carrieth the other scale."
"8197" 1998 ""
"8198" 1998 "2."
"8199" 1998 ""
"8200" 1998 "Voluptuousness: unto all hair-shirted despisers of the body, a sting and"
"8201" 1998 "stake; and, cursed as \"the world,\" by all backworldsmen: for it mocketh"
"8202" 1998 "and befooleth all erring, misinferring teachers."
"8203" 1998 ""
"8204" 1998 "Voluptuousness: to the rabble, the slow fire at which it is burnt;"
"8205" 1998 "to all wormy wood, to all stinking rags, the prepared heat and stew"
"8206" 1998 "furnace."
"8207" 1998 ""
"8208" 1998 "Voluptuousness: to free hearts, a thing innocent and free, the"
"8209" 1998 "garden-happiness of the earth, all the future's thanks-overflow to the"
"8210" 1998 "present."
"8211" 1998 ""
"8212" 1998 "Voluptuousness: only to the withered a sweet poison; to the lion-willed,"
"8213" 1998 "however, the great cordial, and the reverently saved wine of wines."
"8214" 1998 ""
"8215" 1998 "Voluptuousness: the great symbolic happiness of a higher happiness"
"8216" 1998 "and highest hope. For to many is marriage promised, and more than"
"8217" 1998 "marriage,--"
"8218" 1998 ""
"8219" 1998 "--To many that are more unknown to each other than man and woman:--and"
"8220" 1998 "who hath fully understood HOW UNKNOWN to each other are man and woman!"
"8221" 1998 ""
"8222" 1998 "Voluptuousness:--but I will have hedges around my thoughts, and"
"8223" 1998 "even around my words, lest swine and libertine should break into my"
"8224" 1998 "gardens!--"
"8225" 1998 ""
"8226" 1998 "Passion for power: the glowing scourge of the hardest of the heart-hard;"
"8227" 1998 "the cruel torture reserved for the cruellest themselves; the gloomy"
"8228" 1998 "flame of living pyres."
"8229" 1998 ""
"8230" 1998 "Passion for power: the wicked gadfly which is mounted on the vainest"
"8231" 1998 "peoples; the scorner of all uncertain virtue; which rideth on every"
"8232" 1998 "horse and on every pride."
"8233" 1998 ""
"8234" 1998 "Passion for power: the earthquake which breaketh and upbreaketh all"
"8235" 1998 "that is rotten and hollow; the rolling, rumbling, punitive demolisher"
"8236" 1998 "of whited sepulchres; the flashing interrogative-sign beside premature"
"8237" 1998 "answers."
"8238" 1998 ""
"8239" 1998 "Passion for power: before whose glance man creepeth and croucheth and"
"8240" 1998 "drudgeth, and becometh lower than the serpent and the swine:--until at"
"8241" 1998 "last great contempt crieth out of him--,"
"8242" 1998 ""
"8243" 1998 "Passion for power: the terrible teacher of great contempt, which"
"8244" 1998 "preacheth to their face to cities and empires: \"Away with thee!\"--until"
"8245" 1998 "a voice crieth out of themselves: \"Away with ME!\""
"8246" 1998 ""
"8247" 1998 "Passion for power: which, however, mounteth alluringly even to the pure"
"8248" 1998 "and lonesome, and up to self-satisfied elevations, glowing like a love"
"8249" 1998 "that painteth purple felicities alluringly on earthly heavens."
"8250" 1998 ""
"8251" 1998 "Passion for power: but who would call it PASSION, when the height"
"8252" 1998 "longeth to stoop for power! Verily, nothing sick or diseased is there in"
"8253" 1998 "such longing and descending!"
"8254" 1998 ""
"8255" 1998 "That the lonesome height may not for ever remain lonesome and"
"8256" 1998 "self-sufficing; that the mountains may come to the valleys and the winds"
"8257" 1998 "of the heights to the plains:--"
"8258" 1998 ""
"8259" 1998 "Oh, who could find the right prenomen and honouring name for such"
"8260" 1998 "longing! \"Bestowing virtue\"--thus did Zarathustra once name the"
"8261" 1998 "unnamable."
"8262" 1998 ""
"8263" 1998 "And then it happened also,--and verily, it happened for the first"
"8264" 1998 "time!--that his word blessed SELFISHNESS, the wholesome, healthy"
"8265" 1998 "selfishness, that springeth from the powerful soul:--"
"8266" 1998 ""
"8267" 1998 "--From the powerful soul, to which the high body appertaineth, the"
"8268" 1998 "handsome, triumphing, refreshing body, around which everything becometh"
"8269" 1998 "a mirror:"
"8270" 1998 ""
"8271" 1998 "--The pliant, persuasive body, the dancer, whose symbol and epitome"
"8272" 1998 "is the self-enjoying soul. Of such bodies and souls the self-enjoyment"
"8273" 1998 "calleth itself \"virtue.\""
"8274" 1998 ""
"8275" 1998 "With its words of good and bad doth such self-enjoyment shelter itself"
"8276" 1998 "as with sacred groves; with the names of its happiness doth it banish"
"8277" 1998 "from itself everything contemptible."
"8278" 1998 ""
"8279" 1998 "Away from itself doth it banish everything cowardly; it saith:"
"8280" 1998 "\"Bad--THAT IS cowardly!\" Contemptible seem to it the ever-solicitous,"
"8281" 1998 "the sighing, the complaining, and whoever pick up the most trifling"
"8282" 1998 "advantage."
"8283" 1998 ""
"8284" 1998 "It despiseth also all bitter-sweet wisdom: for verily, there is also"
"8285" 1998 "wisdom that bloometh in the dark, a night-shade wisdom, which ever"
"8286" 1998 "sigheth: \"All is vain!\""
"8287" 1998 ""
"8288" 1998 "Shy distrust is regarded by it as base, and every one who wanteth oaths"
"8289" 1998 "instead of looks and hands: also all over-distrustful wisdom,--for such"
"8290" 1998 "is the mode of cowardly souls."
"8291" 1998 ""
"8292" 1998 "Baser still it regardeth the obsequious, doggish one, who immediately"
"8293" 1998 "lieth on his back, the submissive one; and there is also wisdom that is"
"8294" 1998 "submissive, and doggish, and pious, and obsequious."
"8295" 1998 ""
"8296" 1998 "Hateful to it altogether, and a loathing, is he who will never defend"
"8297" 1998 "himself, he who swalloweth down poisonous spittle and bad looks, the"
"8298" 1998 "all-too-patient one, the all-endurer, the all-satisfied one: for that is"
"8299" 1998 "the mode of slaves."
"8300" 1998 ""
"8301" 1998 "Whether they be servile before Gods and divine spurnings, or before men"
"8302" 1998 "and stupid human opinions: at ALL kinds of slaves doth it spit, this"
"8303" 1998 "blessed selfishness!"
"8304" 1998 ""
"8305" 1998 "Bad: thus doth it call all that is spirit-broken, and"
"8306" 1998 "sordidly-servile--constrained, blinking eyes, depressed hearts, and the"
"8307" 1998 "false submissive style, which kisseth with broad cowardly lips."
"8308" 1998 ""
"8309" 1998 "And spurious wisdom: so doth it call all the wit that slaves, and"
"8310" 1998 "hoary-headed and weary ones affect; and especially all the cunning,"
"8311" 1998 "spurious-witted, curious-witted foolishness of priests!"
"8312" 1998 ""
"8313" 1998 "The spurious wise, however, all the priests, the world-weary, and those"
"8314" 1998 "whose souls are of feminine and servile nature--oh, how hath their game"
"8315" 1998 "all along abused selfishness!"
"8316" 1998 ""
"8317" 1998 "And precisely THAT was to be virtue and was to be called virtue--to"
"8318" 1998 "abuse selfishness! And \"selfless\"--so did they wish themselves with good"
"8319" 1998 "reason, all those world-weary cowards and cross-spiders!"
"8320" 1998 ""
"8321" 1998 "But to all those cometh now the day, the change, the sword of judgment,"
"8322" 1998 "THE GREAT NOONTIDE: then shall many things be revealed!"
"8323" 1998 ""
"8324" 1998 "And he who proclaimeth the EGO wholesome and holy, and selfishness"
"8325" 1998 "blessed, verily, he, the prognosticator, speaketh also what he knoweth:"
"8326" 1998 "\"BEHOLD, IT COMETH, IT IS NIGH, THE GREAT NOONTIDE!\""
"8327" 1998 ""
"8328" 1998 "Thus spake Zarathustra."
"8329" 1998 ""
"8330" 1998 ""
"8331" 1998 ""
"8332" 1998 ""
"8333" 1998 "LV. THE SPIRIT OF GRAVITY."
"8334" 1998 ""
"8335" 1998 "1."
"8336" 1998 ""
"8337" 1998 "My mouthpiece--is of the people: too coarsely and cordially do I"
"8338" 1998 "talk for Angora rabbits. And still stranger soundeth my word unto all"
"8339" 1998 "ink-fish and pen-foxes."
"8340" 1998 ""
"8341" 1998 "My hand--is a fool's hand: woe unto all tables and walls, and whatever"
"8342" 1998 "hath room for fool's sketching, fool's scrawling!"
"8343" 1998 ""
"8344" 1998 "My foot--is a horse-foot; therewith do I trample and trot over stick and"
"8345" 1998 "stone, in the fields up and down, and am bedevilled with delight in all"
"8346" 1998 "fast racing."
"8347" 1998 ""
"8348" 1998 "My stomach--is surely an eagle's stomach? For it preferreth lamb's"
"8349" 1998 "flesh. Certainly it is a bird's stomach."
"8350" 1998 ""
"8351" 1998 "Nourished with innocent things, and with few, ready and impatient"
"8352" 1998 "to fly, to fly away--that is now my nature: why should there not be"
"8353" 1998 "something of bird-nature therein!"
"8354" 1998 ""
"8355" 1998 "And especially that I am hostile to the spirit of gravity, that is"
"8356" 1998 "bird-nature:--verily, deadly hostile, supremely hostile, originally"
"8357" 1998 "hostile! Oh, whither hath my hostility not flown and misflown!"
"8358" 1998 ""
"8359" 1998 "Thereof could I sing a song--and WILL sing it: though I be alone in an"
"8360" 1998 "empty house, and must sing it to mine own ears."
"8361" 1998 ""
"8362" 1998 "Other singers are there, to be sure, to whom only the full house"
"8363" 1998 "maketh the voice soft, the hand eloquent, the eye expressive, the heart"
"8364" 1998 "wakeful:--those do I not resemble.--"
"8365" 1998 ""
"8366" 1998 "2."
"8367" 1998 ""
"8368" 1998 "He who one day teacheth men to fly will have shifted all landmarks; to"
"8369" 1998 "him will all landmarks themselves fly into the air; the earth will he"
"8370" 1998 "christen anew--as \"the light body.\""
"8371" 1998 ""
"8372" 1998 "The ostrich runneth faster than the fastest horse, but it also thrusteth"
"8373" 1998 "its head heavily into the heavy earth: thus is it with the man who"
"8374" 1998 "cannot yet fly."
"8375" 1998 ""
"8376" 1998 "Heavy unto him are earth and life, and so WILLETH the spirit of gravity!"
"8377" 1998 "But he who would become light, and be a bird, must love himself:--thus"
"8378" 1998 "do _I_ teach."
"8379" 1998 ""
"8380" 1998 "Not, to be sure, with the love of the sick and infected, for with them"
"8381" 1998 "stinketh even self-love!"
"8382" 1998 ""
"8383" 1998 "One must learn to love oneself--thus do I teach--with a wholesome and"
"8384" 1998 "healthy love: that one may endure to be with oneself, and not go roving"
"8385" 1998 "about."
"8386" 1998 ""
"8387" 1998 "Such roving about christeneth itself \"brotherly love\"; with these words"
"8388" 1998 "hath there hitherto been the best lying and dissembling, and especially"
"8389" 1998 "by those who have been burdensome to every one."
"8390" 1998 ""
"8391" 1998 "And verily, it is no commandment for to-day and to-morrow to LEARN to"
"8392" 1998 "love oneself. Rather is it of all arts the finest, subtlest, last and"
"8393" 1998 "patientest."
"8394" 1998 ""
"8395" 1998 "For to its possessor is all possession well concealed, and of all"
"8396" 1998 "treasure-pits one's own is last excavated--so causeth the spirit of"
"8397" 1998 "gravity."
"8398" 1998 ""
"8399" 1998 "Almost in the cradle are we apportioned with heavy words and worths:"
"8400" 1998 "\"good\" and \"evil\"--so calleth itself this dowry. For the sake of it we"
"8401" 1998 "are forgiven for living."
"8402" 1998 ""
"8403" 1998 "And therefore suffereth one little children to come unto one, to forbid"
"8404" 1998 "them betimes to love themselves--so causeth the spirit of gravity."
"8405" 1998 ""
"8406" 1998 "And we--we bear loyally what is apportioned unto us, on hard shoulders,"
"8407" 1998 "over rugged mountains! And when we sweat, then do people say to us:"
"8408" 1998 "\"Yea, life is hard to bear!\""
"8409" 1998 ""
"8410" 1998 "But man himself only is hard to bear! The reason thereof is that he"
"8411" 1998 "carrieth too many extraneous things on his shoulders. Like the camel"
"8412" 1998 "kneeleth he down, and letteth himself be well laden."
"8413" 1998 ""
"8414" 1998 "Especially the strong load-bearing man in whom reverence resideth. Too"
"8415" 1998 "many EXTRANEOUS heavy words and worths loadeth he upon himself--then"
"8416" 1998 "seemeth life to him a desert!"
"8417" 1998 ""
"8418" 1998 "And verily! Many a thing also that is OUR OWN is hard to bear! And many"
"8419" 1998 "internal things in man are like the oyster--repulsive and slippery and"
"8420" 1998 "hard to grasp;--"
"8421" 1998 ""
"8422" 1998 "So that an elegant shell, with elegant adornment, must plead for"
"8423" 1998 "them. But this art also must one learn: to HAVE a shell, and a fine"
"8424" 1998 "appearance, and sagacious blindness!"
"8425" 1998 ""
"8426" 1998 "Again, it deceiveth about many things in man, that many a shell is poor"
"8427" 1998 "and pitiable, and too much of a shell. Much concealed goodness and power"
"8428" 1998 "is never dreamt of; the choicest dainties find no tasters!"
"8429" 1998 ""
"8430" 1998 "Women know that, the choicest of them: a little fatter a little leaner--"
"8431" 1998 "oh, how much fate is in so little!"
"8432" 1998 ""
"8433" 1998 "Man is difficult to discover, and unto himself most difficult of all;"
"8434" 1998 "often lieth the spirit concerning the soul. So causeth the spirit of"
"8435" 1998 "gravity."
"8436" 1998 ""
"8437" 1998 "He, however, hath discovered himself who saith: This is MY good and"
"8438" 1998 "evil: therewith hath he silenced the mole and the dwarf, who say: \"Good"
"8439" 1998 "for all, evil for all.\""
"8440" 1998 ""
"8441" 1998 "Verily, neither do I like those who call everything good, and this world"
"8442" 1998 "the best of all. Those do I call the all-satisfied."
"8443" 1998 ""
"8444" 1998 "All-satisfiedness, which knoweth how to taste everything,--that is"
"8445" 1998 "not the best taste! I honour the refractory, fastidious tongues and"
"8446" 1998 "stomachs, which have learned to say \"I\" and \"Yea\" and \"Nay.\""
"8447" 1998 ""
"8448" 1998 "To chew and digest everything, however--that is the genuine"
"8449" 1998 "swine-nature! Ever to say YE-A--that hath only the ass learnt, and those"
"8450" 1998 "like it!--"
"8451" 1998 ""
"8452" 1998 "Deep yellow and hot red--so wanteth MY taste--it mixeth blood with all"
"8453" 1998 "colours. He, however, who whitewasheth his house, betrayeth unto me a"
"8454" 1998 "whitewashed soul."
"8455" 1998 ""
"8456" 1998 "With mummies, some fall in love; others with phantoms: both alike"
"8457" 1998 "hostile to all flesh and blood--oh, how repugnant are both to my taste!"
"8458" 1998 "For I love blood."
"8459" 1998 ""
"8460" 1998 "And there will I not reside and abide where every one spitteth and"
"8461" 1998 "speweth: that is now MY taste,--rather would I live amongst thieves and"
"8462" 1998 "perjurers. Nobody carrieth gold in his mouth."
"8463" 1998 ""
"8464" 1998 "Still more repugnant unto me, however, are all lickspittles; and the"
"8465" 1998 "most repugnant animal of man that I found, did I christen \"parasite\": it"
"8466" 1998 "would not love, and would yet live by love."
"8467" 1998 ""
"8468" 1998 "Unhappy do I call all those who have only one choice: either to become"
"8469" 1998 "evil beasts, or evil beast-tamers. Amongst such would I not build my"
"8470" 1998 "tabernacle."
"8471" 1998 ""
"8472" 1998 "Unhappy do I also call those who have ever to WAIT,--they are repugnant"
"8473" 1998 "to my taste--all the toll-gatherers and traders, and kings, and other"
"8474" 1998 "landkeepers and shopkeepers."
"8475" 1998 ""
"8476" 1998 "Verily, I learned waiting also, and thoroughly so,--but only waiting for"
"8477" 1998 "MYSELF. And above all did I learn standing and walking and running and"
"8478" 1998 "leaping and climbing and dancing."
"8479" 1998 ""
"8480" 1998 "This however is my teaching: he who wisheth one day to fly, must first"
"8481" 1998 "learn standing and walking and running and climbing and dancing:--one"
"8482" 1998 "doth not fly into flying!"
"8483" 1998 ""
"8484" 1998 "With rope-ladders learned I to reach many a window, with nimble legs did"
"8485" 1998 "I climb high masts: to sit on high masts of perception seemed to me no"
"8486" 1998 "small bliss;--"
"8487" 1998 ""
"8488" 1998 "--To flicker like small flames on high masts: a small light, certainly,"
"8489" 1998 "but a great comfort to cast-away sailors and ship-wrecked ones!"
"8490" 1998 ""
"8491" 1998 "By divers ways and wendings did I arrive at my truth; not by one ladder"
"8492" 1998 "did I mount to the height where mine eye roveth into my remoteness."
"8493" 1998 ""
"8494" 1998 "And unwillingly only did I ask my way--that was always counter to my"
"8495" 1998 "taste! Rather did I question and test the ways themselves."
"8496" 1998 ""
"8497" 1998 "A testing and a questioning hath been all my travelling:--and verily,"
"8498" 1998 "one must also LEARN to answer such questioning! That, however,--is my"
"8499" 1998 "taste:"
"8500" 1998 ""
"8501" 1998 "--Neither a good nor a bad taste, but MY taste, of which I have no"
"8502" 1998 "longer either shame or secrecy."
"8503" 1998 ""
"8504" 1998 "\"This--is now MY way,--where is yours?\" Thus did I answer those who"
"8505" 1998 "asked me \"the way.\" For THE way--it doth not exist!"
"8506" 1998 ""
"8507" 1998 "Thus spake Zarathustra."
"8508" 1998 ""
"8509" 1998 ""
"8510" 1998 ""
"8511" 1998 ""
"8512" 1998 "LVI. OLD AND NEW TABLES."
"8513" 1998 ""
"8514" 1998 "1."
"8515" 1998 ""
"8516" 1998 "Here do I sit and wait, old broken tables around me and also new"
"8517" 1998 "half-written tables. When cometh mine hour?"
"8518" 1998 ""
"8519" 1998 "--The hour of my descent, of my down-going: for once more will I go unto"
"8520" 1998 "men."
"8521" 1998 ""
"8522" 1998 "For that hour do I now wait: for first must the signs come unto me that"
"8523" 1998 "it is MINE hour--namely, the laughing lion with the flock of doves."
"8524" 1998 ""
"8525" 1998 "Meanwhile do I talk to myself as one who hath time. No one telleth me"
"8526" 1998 "anything new, so I tell myself mine own story."
"8527" 1998 ""
"8528" 1998 "2."
"8529" 1998 ""
"8530" 1998 "When I came unto men, then found I them resting on an old infatuation:"
"8531" 1998 "all of them thought they had long known what was good and bad for men."
"8532" 1998 ""
"8533" 1998 "An old wearisome business seemed to them all discourse about virtue; and"
"8534" 1998 "he who wished to sleep well spake of \"good\" and \"bad\" ere retiring to"
"8535" 1998 "rest."
"8536" 1998 ""
"8537" 1998 "This somnolence did I disturb when I taught that NO ONE YET KNOWETH what"
"8538" 1998 "is good and bad:--unless it be the creating one!"
"8539" 1998 ""
"8540" 1998 "--It is he, however, who createth man's goal, and giveth to the earth"
"8541" 1998 "its meaning and its future: he only EFFECTETH it THAT aught is good or"
"8542" 1998 "bad."
"8543" 1998 ""
"8544" 1998 "And I bade them upset their old academic chairs, and wherever that old"
"8545" 1998 "infatuation had sat; I bade them laugh at their great moralists, their"
"8546" 1998 "saints, their poets, and their Saviours."
"8547" 1998 ""
"8548" 1998 "At their gloomy sages did I bid them laugh, and whoever had sat"
"8549" 1998 "admonishing as a black scarecrow on the tree of life."
"8550" 1998 ""
"8551" 1998 "On their great grave-highway did I seat myself, and even beside the"
"8552" 1998 "carrion and vultures--and I laughed at all their bygone and its mellow"
"8553" 1998 "decaying glory."
"8554" 1998 ""
"8555" 1998 "Verily, like penitential preachers and fools did I cry wrath and shame"
"8556" 1998 "on all their greatness and smallness. Oh, that their best is so very"
"8557" 1998 "small! Oh, that their worst is so very small! Thus did I laugh."
"8558" 1998 ""
"8559" 1998 "Thus did my wise longing, born in the mountains, cry and laugh in me; a"
"8560" 1998 "wild wisdom, verily!--my great pinion-rustling longing."
"8561" 1998 ""
"8562" 1998 "And oft did it carry me off and up and away and in the midst of"
"8563" 1998 "laughter; then flew I quivering like an arrow with sun-intoxicated"
"8564" 1998 "rapture:"
"8565" 1998 ""
"8566" 1998 "--Out into distant futures, which no dream hath yet seen, into warmer"
"8567" 1998 "souths than ever sculptor conceived,--where gods in their dancing are"
"8568" 1998 "ashamed of all clothes:"
"8569" 1998 ""
"8570" 1998 "(That I may speak in parables and halt and stammer like the poets: and"
"8571" 1998 "verily I am ashamed that I have still to be a poet!)"
"8572" 1998 ""
"8573" 1998 "Where all becoming seemed to me dancing of Gods, and wantoning of Gods,"
"8574" 1998 "and the world unloosed and unbridled and fleeing back to itself:--"
"8575" 1998 ""
"8576" 1998 "--As an eternal self-fleeing and re-seeking of one another of many Gods,"
"8577" 1998 "as the blessed self-contradicting, recommuning, and refraternising with"
"8578" 1998 "one another of many Gods:--"
"8579" 1998 ""
"8580" 1998 "Where all time seemed to me a blessed mockery of moments, where"
"8581" 1998 "necessity was freedom itself, which played happily with the goad of"
"8582" 1998 "freedom:--"
"8583" 1998 ""
"8584" 1998 "Where I also found again mine old devil and arch-enemy, the spirit"
"8585" 1998 "of gravity, and all that it created: constraint, law, necessity and"
"8586" 1998 "consequence and purpose and will and good and evil:--"
"8587" 1998 ""
"8588" 1998 "For must there not be that which is danced OVER, danced beyond? Must"
"8589" 1998 "there not, for the sake of the nimble, the nimblest,--be moles and"
"8590" 1998 "clumsy dwarfs?--"
"8591" 1998 ""
"8592" 1998 "3."
"8593" 1998 ""
"8594" 1998 "There was it also where I picked up from the path the word \"Superman,\""
"8595" 1998 "and that man is something that must be surpassed."
"8596" 1998 ""
"8597" 1998 "--That man is a bridge and not a goal--rejoicing over his noontides and"
"8598" 1998 "evenings, as advances to new rosy dawns:"
"8599" 1998 ""
"8600" 1998 "--The Zarathustra word of the great noontide, and whatever else I have"
"8601" 1998 "hung up over men like purple evening-afterglows."
"8602" 1998 ""
"8603" 1998 "Verily, also new stars did I make them see, along with new nights;"
"8604" 1998 "and over cloud and day and night, did I spread out laughter like a"
"8605" 1998 "gay-coloured canopy."
"8606" 1998 ""
"8607" 1998 "I taught them all MY poetisation and aspiration: to compose and collect"
"8608" 1998 "into unity what is fragment in man, and riddle and fearful chance;--"
"8609" 1998 ""
"8610" 1998 "--As composer, riddle-reader, and redeemer of chance, did I teach them"
"8611" 1998 "to create the future, and all that HATH BEEN--to redeem by creating."
"8612" 1998 ""
"8613" 1998 "The past of man to redeem, and every \"It was\" to transform, until the"
"8614" 1998 "Will saith: \"But so did I will it! So shall I will it--\""
"8615" 1998 ""
"8616" 1998 "--This did I call redemption; this alone taught I them to call"
"8617" 1998 "redemption.--"
"8618" 1998 ""
"8619" 1998 "Now do I await MY redemption--that I may go unto them for the last time."
"8620" 1998 ""
"8621" 1998 "For once more will I go unto men: AMONGST them will my sun set; in dying"
"8622" 1998 "will I give them my choicest gift!"
"8623" 1998 ""
"8624" 1998 "From the sun did I learn this, when it goeth down, the exuberant one:"
"8625" 1998 "gold doth it then pour into the sea, out of inexhaustible riches,--"
"8626" 1998 ""
"8627" 1998 "--So that the poorest fisherman roweth even with GOLDEN oars! For this"
"8628" 1998 "did I once see, and did not tire of weeping in beholding it.--"
"8629" 1998 ""
"8630" 1998 "Like the sun will also Zarathustra go down: now sitteth he here"
"8631" 1998 "and waiteth, old broken tables around him, and also new"
"8632" 1998 "tables--half-written."
"8633" 1998 ""
"8634" 1998 "4."
"8635" 1998 ""
"8636" 1998 "Behold, here is a new table; but where are my brethren who will carry it"
"8637" 1998 "with me to the valley and into hearts of flesh?--"
"8638" 1998 ""
"8639" 1998 "Thus demandeth my great love to the remotest ones: BE NOT CONSIDERATE OF"
"8640" 1998 "THY NEIGHBOUR! Man is something that must be surpassed."
"8641" 1998 ""
"8642" 1998 "There are many divers ways and modes of surpassing: see THOU thereto!"
"8643" 1998 "But only a buffoon thinketh: \"man can also be OVERLEAPT.\""
"8644" 1998 ""
"8645" 1998 "Surpass thyself even in thy neighbour: and a right which thou canst"
"8646" 1998 "seize upon, shalt thou not allow to be given thee!"
"8647" 1998 ""
"8648" 1998 "What thou doest can no one do to thee again. Lo, there is no requital."
"8649" 1998 ""
"8650" 1998 "He who cannot command himself shall obey. And many a one CAN command"
"8651" 1998 "himself, but still sorely lacketh self-obedience!"
"8652" 1998 ""
"8653" 1998 "5."
"8654" 1998 ""
"8655" 1998 "Thus wisheth the type of noble souls: they desire to have nothing"
"8656" 1998 "GRATUITOUSLY, least of all, life."
"8657" 1998 ""
"8658" 1998 "He who is of the populace wisheth to live gratuitously; we others,"
"8659" 1998 "however, to whom life hath given itself--we are ever considering WHAT we"
"8660" 1998 "can best give IN RETURN!"
"8661" 1998 ""
"8662" 1998 "And verily, it is a noble dictum which saith: \"What life promiseth US,"
"8663" 1998 "that promise will WE keep--to life!\""
"8664" 1998 ""
"8665" 1998 "One should not wish to enjoy where one doth not contribute to the"
"8666" 1998 "enjoyment. And one should not WISH to enjoy!"
"8667" 1998 ""
"8668" 1998 "For enjoyment and innocence are the most bashful things. Neither like"
"8669" 1998 "to be sought for. One should HAVE them,--but one should rather SEEK for"
"8670" 1998 "guilt and pain!--"
"8671" 1998 ""
"8672" 1998 "6."
"8673" 1998 ""
"8674" 1998 "O my brethren, he who is a firstling is ever sacrificed. Now, however,"
"8675" 1998 "are we firstlings!"
"8676" 1998 ""
"8677" 1998 "We all bleed on secret sacrificial altars, we all burn and broil in"
"8678" 1998 "honour of ancient idols."
"8679" 1998 ""
"8680" 1998 "Our best is still young: this exciteth old palates. Our flesh is tender,"
"8681" 1998 "our skin is only lambs' skin:--how could we not excite old idol-priests!"
"8682" 1998 ""
"8683" 1998 "IN OURSELVES dwelleth he still, the old idol-priest, who broileth our"
"8684" 1998 "best for his banquet. Ah, my brethren, how could firstlings fail to be"
"8685" 1998 "sacrifices!"
"8686" 1998 ""
"8687" 1998 "But so wisheth our type; and I love those who do not wish to preserve"
"8688" 1998 "themselves, the down-going ones do I love with mine entire love: for"
"8689" 1998 "they go beyond.--"
"8690" 1998 ""
"8691" 1998 "7."
"8692" 1998 ""
"8693" 1998 "To be true--that CAN few be! And he who can, will not! Least of all,"
"8694" 1998 "however, can the good be true."
"8695" 1998 ""
"8696" 1998 "Oh, those good ones! GOOD MEN NEVER SPEAK THE TRUTH. For the spirit,"
"8697" 1998 "thus to be good, is a malady."
"8698" 1998 ""
"8699" 1998 "They yield, those good ones, they submit themselves; their heart"
"8700" 1998 "repeateth, their soul obeyeth: HE, however, who obeyeth, DOTH NOT LISTEN"
"8701" 1998 "TO HIMSELF!"
"8702" 1998 ""
"8703" 1998 "All that is called evil by the good, must come together in order that"
"8704" 1998 "one truth may be born. O my brethren, are ye also evil enough for THIS"
"8705" 1998 "truth?"
"8706" 1998 ""
"8707" 1998 "The daring venture, the prolonged distrust, the cruel Nay, the tedium,"
"8708" 1998 "the cutting-into-the-quick--how seldom do THESE come together! Out of"
"8709" 1998 "such seed, however--is truth produced!"
"8710" 1998 ""
"8711" 1998 "BESIDE the bad conscience hath hitherto grown all KNOWLEDGE! Break up,"
"8712" 1998 "break up, ye discerning ones, the old tables!"
"8713" 1998 ""
"8714" 1998 "8."
"8715" 1998 ""
"8716" 1998 "When the water hath planks, when gangways and railings o'erspan the"
"8717" 1998 "stream, verily, he is not believed who then saith: \"All is in flux.\""
"8718" 1998 ""
"8719" 1998 "But even the simpletons contradict him. \"What?\" say the simpletons, \"all"
"8720" 1998 "in flux? Planks and railings are still OVER the stream!"
"8721" 1998 ""
"8722" 1998 "\"OVER the stream all is stable, all the values of things, the bridges"
"8723" 1998 "and bearings, all 'good' and 'evil': these are all STABLE!\"--"
"8724" 1998 ""
"8725" 1998 "Cometh, however, the hard winter, the stream-tamer, then learn even the"
"8726" 1998 "wittiest distrust, and verily, not only the simpletons then say: \"Should"
"8727" 1998 "not everything--STAND STILL?\""
"8728" 1998 ""
"8729" 1998 "\"Fundamentally standeth everything still\"--that is an appropriate winter"
"8730" 1998 "doctrine, good cheer for an unproductive period, a great comfort for"
"8731" 1998 "winter-sleepers and fireside-loungers."
"8732" 1998 ""
"8733" 1998 "\"Fundamentally standeth everything still\"--: but CONTRARY thereto,"
"8734" 1998 "preacheth the thawing wind!"
"8735" 1998 ""
"8736" 1998 "The thawing wind, a bullock, which is no ploughing bullock--a furious"
